run,score
20033,4713.730337078652
20034,5101.404494382023
20035,4210.494382022472
20036,3056.303370786517
20037,2911.5842696629215
20038,3939.8539325842703
20039,3838.3370786516853
20040,4296.573033707865
20041,4321.123595505618
20042,2966.943820224719
20043,3820.9775280898884
20044,4560.213483146067
20045,1353.1123595505617
20046,2657.6629213483147
20047,4203.202247191011
20048,2206.7078651685397
20049,3961.52808988764
20050,3050.0224719101125
20051,3391.0561797752807
20052,4454.808988764045
20053,4630.483146067416
20054,4335.932584269663
20055,3764.9775280898884
20056,4597.966292134832
20057,2711.303370786517
20058,4037.123595505618
20059,4926.247191011236
20060,3383.775280898876
20061,2769.5842696629215
20062,4177.292134831461
20063,1295.752808988764
20064,4438.213483146067
20065,3970.089887640449
20066,3344.1011235955057
20067,3808.685393258427
20068,1697.191011235955
20069,4559.606741573034
20070,890.5955056179776
20071,3865.4157303370794
20072,4989.3258426966295
20073,3805.3707865168544
20074,3009.4494382022467
20075,4380.370786516854
20076,4147.247191011236
20077,4217.85393258427
20078,2501.2247191011234
20079,4497.730337078652
20080,4664.52808988764
20081,3226.741573033708
20082,3667.61797752809
20083,3473.4943820224717
20084,4115.247191011236
20085,4330.168539325843
20086,3040.6629213483147
20087,622.876404494382
20088,4513.76404494382
20089,3704.179775280899
20090,3851.134831460674
20091,3409.9662921348317
20092,4432.213483146067
20093,2364.865168539326
20094,3751.8089887640454
20095,3735.696629213483
20096,2698.865168539326
20097,4029.9325842696626
20098,4504.730337078652
20099,5058.089887640449
20100,3599.4606741573034
20101,4086.483146067416
20102,474.1573033707865
20103,3635.52808988764
20104,1696.191011235955
20105,3504.741573033708
20106,4069.8539325842703
20107,3650.168539325843
20108,4792.123595505618
20109,4384.606741573034
20110,3952.4044943820227
20111,2202.7078651685397
20112,4508.292134831461
20113,3304.0224719101125
20114,4214.730337078652
20115,1675.5505617977528
20116,2259.426966292135
20117,3240.741573033708
20118,3297.685393258427
20119,2450.5842696629215
20120,3829.044943820225
20121,4251.696629213483
20122,4392.370786516854
20123,4016.606741573034
20124,3216.4606741573034
20125,3383.9662921348317
20126,4379.011235955056
20127,3538.4044943820227
20128,2379.0224719101125
20129,3631.044943820225
20130,855.5955056179776
20131,1879.629213483146
20132,1478.4719101123594
20133,3269.38202247191
20134,3820.4044943820227
20135,4073.775280898876
20136,1922.9101123595506
20137,4278.76404494382
20138,2671.943820224719
20139,3904.8089887640454
20140,3230.134831460674
20141,3087.303370786517
20142,4123.404494382023
20143,1437.1123595505617
20144,3167.4606741573034
20145,857.5955056179776
20146,4138.449438202247
20147,3552.775280898876
20148,474.1573033707865
20149,1693.191011235955
20150,2560.2247191011234
20151,3220.741573033708
20152,3971.168539325843
20153,4754.202247191011
20154,5176.606741573034
20155,5139.247191011236
20156,781.6741573033707
20157,1688.5505617977528
20158,3759.2471910112363
20159,3567.5393258426966
20160,3961.3258426966295
20161,4153.966292134832
20162,2584.5842696629215
20163,4390.85393258427
20164,3285.8876404494376
20165,1382.1123595505617
20166,4283.775280898876
20167,4001.696629213483
20168,4215.808988764045
20169,3780.8539325842703
20170,3558.7640449438204
20171,742.2359550561797
20172,4315.123595505618
20173,4883.370786516854
20174,3746.179775280899
20175,3728.606741573034
20176,4371.292134831461
20177,2549.7865168539324
20178,2917.089887640449
20179,3646.123595505618
20180,4369.3258426966295
20181,2031.2696629213483
20182,3542.573033707865
20183,3901.2471910112363
20184,4016.9325842696626
20185,4552.089887640449
20186,4823.168539325843
20187,3454.820224719101
20188,2442.426966292135
20189,3553.3258426966295
20190,4716.730337078652
20191,4160.292134831461
20192,4496.494382022472
20193,4823.606741573034
20194,4176.808988764045
20195,3531.4044943820227
20196,4859.3258426966295
20197,4189.76404494382
20198,4110.85393258427
20199,4135.415730337079
20200,3843.9662921348317
20201,3129.9662921348317
20202,1199.3932584269662
20203,4581.52808988764
20204,3236.775280898876
20205,4219.404494382023
20206,4436.213483146067
20207,2574.505617977528
20208,4176.483146067416
20209,958.9550561797753
20210,3185.8089887640454
20211,3620.820224719101
20212,3690.123595505618
20213,1599.5505617977528
20214,625.876404494382
20215,3881.730337078652
20216,1368.1123595505617
20217,4187.168539325843
20218,2219.7078651685397
20219,4166.123595505618
20220,4803.887640449438
20221,4216.415730337079
20222,3554.4044943820227
20223,3723.4044943820227
20224,4200.449438202247
20225,5117.3258426966295
20226,3613.258426966292
20227,3873.3370786516853
20228,4386.370786516854
20229,4134.932584269663
20230,2032.2696629213483
20231,2953.943820224719
20232,587.5955056179776
20233,3757.3258426966295
20234,4332.483146067416
20235,4229.606741573034
20236,3031.741573033708
20237,4171.370786516854
20238,2248.7078651685397
20239,3239.8988764044943
20240,3725.775280898876
20241,4621.887640449438
20242,2441.1460674157306
20243,3847.0561797752807
20244,4900.089887640449
20245,2363.38202247191
20246,4612.494382022472
20247,3751.7640449438204
20248,4107.370786516854
20249,4394.76404494382
20250,3602.9662921348317
20251,3154.303370786517
20252,2838.2471910112363
20253,631.876404494382
20254,3920.213483146067
20255,4300.123595505618
20256,2747.6629213483147
20257,4280.011235955056
20258,3831.0561797752807
20259,3512.0561797752807
20260,2616.7865168539324
20261,3661.044943820225
20262,4048.9325842696626
20263,3828.3370786516853
20264,3795.123595505618
20265,3924.292134831461
20266,4238.887640449438
20267,3868.685393258427
20268,4673.966292134832
20269,3568.741573033708
20270,3939.011235955056
20271,741.2359550561797
20272,3860.3707865168544
20273,3652.7640449438204
20274,1083.0337078651685
20275,845.5955056179776
20276,4416.685393258427
20277,3288.213483146067
20278,3061.303370786517
20279,3507.8876404494376
20280,2976.5842696629215
20281,1300.0337078651685
20282,4211.52808988764
20283,4605.168539325843
20284,4078.730337078652
20285,3906.775280898876
20286,4781.404494382023
20287,4266.3258426966295
20288,4241.213483146067
20289,4913.730337078652
20290,4291.449438202247
20291,4387.966292134832
20292,4158.52808988764
20293,1914.2696629213483
20294,3435.685393258427
20295,3109.5393258426966
20296,4385.2808988764045
20297,3134.303370786517
20298,4269.168539325843
20299,4422.76404494382
20300,3227.52808988764
20301,3703.9775280898884
20302,3876.52808988764
20303,3676.089887640449
20304,4761.842696629214
20305,3534.4157303370794
20306,2572.505617977528
20307,2530.1460674157306
20308,3019.943820224719
20309,3161.741573033708
20310,3360.2471910112363
20311,2905.865168539326
20312,4944.404494382023
20313,2197.426966292135
20314,3209.52808988764
20315,1705.191011235955
20316,1920.9101123595506
20317,4790.76404494382
20318,3933.123595505618
20319,3634.52808988764
20320,641.876404494382
20321,3714.775280898876
20322,4262.292134831461
20323,4558.089887640449
20324,4702.76404494382
20325,4846.842696629214
20326,2565.1011235955057
20327,4527.011235955056
20328,3782.168539325843
20329,5145.561797752809
20330,1804.5505617977528
20331,520.5168539325842
20332,3185.4606741573034
20333,4755.887640449438
20334,3454.606741573034
20335,4613.3258426966295
20336,2584.2247191011234
20337,4369.292134831461
20338,2678.38202247191
20339,1069.314606741573
20340,2177.3483146067415
20341,956.9550561797753
20342,3215.741573033708
20343,4696.202247191011
20344,4057.8426966292136
20345,3383.52808988764
20346,945.314606741573
20347,4721.168539325843
20348,2105.3483146067415
20349,4181.404494382023
20350,4528.292134831461
20351,3690.2471910112363
20352,4076.044943820225
20353,4562.685393258427
20354,4941.966292134832
20355,3640.8988764044943
20356,4722.449438202247
20357,3875.7640449438204
20358,3962.134831460674
20359,4632.134831460674
20360,3941.3370786516853
20361,4237.808988764045
20362,4851.887640449438
20363,3848.8539325842703
20364,4425.483146067416
20365,4343.966292134832
20366,4346.370786516854
20367,3425.1011235955057
20368,3828.3707865168544
20369,4814.808988764045
20370,4346.168539325843
20371,4531.730337078652
20372,5038.247191011236
20373,4787.932584269663
20374,3238.8089887640454
20375,4544.76404494382
20376,2152.629213483146
20377,4010.9662921348317
20378,3351.606741573034
20379,4031.9662921348317
20380,3014.741573033708
20381,3662.4494382022467
20382,474.1573033707865
20383,4021.089887640449
20384,3419.52808988764
20385,3369.8988764044943
20386,4257.966292134832
20387,3887.134831460674
20388,4298.932584269663
20389,3166.38202247191
20390,4479.808988764045
20391,3577.61797752809
20392,2120.988764044944
20393,4359.494382022472
20394,3428.1011235955057
20395,4406.292134831461
20396,4053.606741573034
20397,2656.1460674157306
20398,1997.9887640449442
20399,2507.2247191011234
20400,3580.9662921348317
20401,4081.3370786516853
20402,4952.247191011236
20403,3515.685393258427
20404,4776.044943820225
20405,4234.044943820225
20406,4212.76404494382
20407,1871.629213483146
20408,3728.4157303370794
20409,3369.213483146067
20410,1024.0337078651685
20411,4432.044943820225
20412,3390.134831460674
20413,1695.191011235955
20414,4798.247191011236
20415,4265.85393258427
20416,3121.820224719101
20417,4138.370786516854
20418,4176.483146067416
20419,4576.887640449438
20420,2342.067415730337
20421,4004.089887640449
20422,1580.8314606741574
20423,1186.6741573033707
20424,3951.0561797752807
20425,3670.606741573034
20426,845.5955056179776
20427,3679.3258426966295
20428,1480.4719101123594
20429,3982.044943820225
20430,2848.943820224719
20431,5064.044943820225
20432,1191.6741573033707
20433,4954.044943820225
20434,3946.8988764044943
20435,4468.85393258427
20436,4487.52808988764
20437,2618.865168539326
20438,4314.168539325843
20439,3895.685393258427
20440,3717.7640449438204
20441,4704.52808988764
20442,1693.191011235955
20443,1985.9887640449442
20444,3679.3258426966295
20445,4035.4044943820227
20446,3431.3370786516853
20447,4863.52808988764
20448,716.5955056179776
20449,4042.0561797752807
20450,4425.3258426966295
20451,4444.247191011236
20452,4564.966292134832
20453,3218.573033707865
20454,1308.752808988764
20455,1408.3932584269662
20456,4857.3258426966295
20457,4414.730337078652
20458,3000.606741573034
20459,965.9550561797753
20460,4312.123595505618
20461,5030.808988764045
20462,5055.3258426966295
20463,4252.123595505618
20464,3962.0561797752807
20465,3868.8876404494376
20466,4159.247191011236
20467,4278.842696629214
20468,3492.179775280899
20469,3977.123595505618
20470,4816.52808988764
20471,3699.0561797752807
20472,3872.3258426966295
20473,2285.7078651685397
20474,4253.775280898876
20475,3724.7640449438204
20476,4567.842696629214
20477,1247.752808988764
20478,3352.730337078652
20479,4195.134831460674
20480,4342.808988764045
20481,3997.685393258427
20482,3633.258426966292
20483,5177.247191011236
20484,3858.044943820225
20485,624.876404494382
20486,4814.887640449438
20487,621.876404494382
20488,4411.651685393258
20489,4768.044943820225
20490,2509.426966292135
20491,4127.651685393258
20492,4061.134831460674
20493,4836.606741573034
20494,4324.775280898876
20495,5398.404494382023
20496,851.5955056179776
20497,3914.61797752809
20498,4397.247191011236
20499,1578.191011235955
20500,965.9550561797753
20501,1820.5505617977528
20502,3277.685393258427
20503,4954.168539325843
20504,4341.089887640449
20505,1187.3932584269662
20506,4169.415730337079
20507,4654.730337078652
20508,849.5955056179776
20509,3874.123595505618
20510,3922.606741573034
20511,3369.3370786516853
20512,4639.449438202247
20513,3929.011235955056
20514,4971.168539325843
20515,3061.213483146067
20516,4135.842696629214
20517,4661.932584269663
20518,4410.123595505618
20519,4204.449438202247
20520,1927.9101123595506
20521,851.5955056179776
20522,3530.213483146067
20523,3134.303370786517
20524,5171.887640449438
20525,4052.213483146067
20526,2417.943820224719
20527,4731.168539325843
20528,3877.61797752809
20529,2209.7078651685397
20530,1813.2696629213483
20531,4189.76404494382
20532,4096.730337078652
20533,5141.449438202247
20534,4124.3258426966295
20535,5039.404494382023
20536,3064.303370786517
20537,2596.5842696629215
20538,1660.9101123595506
20539,579.5955056179776
20540,3298.213483146067
20541,4002.044943820225
20542,3398.741573033708
20543,4062.8539325842703
20544,4225.932584269663
20545,2658.38202247191
20546,3861.7640449438204
20547,3495.168539325843
20548,4143.887640449438
20549,2335.741573033708
20550,5248.966292134832
20551,4236.213483146067
20552,3684.179775280899
20553,3105.292134831461
20554,4243.606741573034
20555,4418.685393258427
20556,3144.0561797752807
20557,3241.38202247191
20558,3815.651685393258
20559,3778.292134831461
20560,2470.2247191011234
20561,3963.2471910112363
20562,4519.292134831461
20563,1502.4719101123594
20564,4067.775280898876
20565,3717.9775280898884
20566,3305.61797752809
20567,3892.9775280898884
20568,3329.8876404494376
20569,3239.741573033708
20570,3831.3258426966295
20571,1185.6741573033707
20572,4308.573033707865
20573,4310.202247191011
20574,3878.4157303370794
20575,3984.4157303370794
20576,4807.044943820225
20577,4147.404494382023
20578,4134.483146067416
20579,2292.7865168539324
20580,3189.6629213483147
20581,3103.303370786517
20582,4471.483146067416
20583,1297.0337078651685
20584,4250.449438202247
20585,4380.044943820225
20586,1479.4719101123594
20587,4330.011235955056
20588,4121.966292134832
20589,3470.4606741573034
20590,1985.9887640449442
20591,3537.685393258427
20592,4246.044943820225
20593,4046.8539325842703
20594,5264.606741573034
20595,2657.7865168539324
20596,5070.887640449438
20597,4232.76404494382
20598,4651.483146067416
20599,4231.52808988764
20600,3506.9775280898884
20601,4632.168539325843
20602,4402.134831460674
20603,3967.123595505618
20604,2381.1460674157306
20605,3856.213483146067
20606,4119.494382022472
20607,4138.61797752809
20608,2796.4157303370794
20609,4344.483146067416
20610,4223.696629213483
20611,4609.011235955056
20612,5330.606741573034
20613,4569.370786516854
20614,849.5955056179776
20615,4038.3258426966295
20616,3978.9662921348317
20617,4261.449438202247
20618,3549.9775280898884
20619,4159.415730337079
20620,1255.752808988764
20621,4077.3707865168544
20622,3399.38202247191
20623,4890.685393258427
20624,3951.606741573034
20625,2505.505617977528
20626,4415.932584269663
20627,3857.3707865168544
20628,4010.213483146067
20629,846.5955056179776
20630,4239.685393258427
20631,3794.483146067416
20632,965.9550561797753
20633,4596.404494382023
20634,747.2359550561797
20635,977.9550561797753
20636,958.9550561797753
20637,4304.483146067416
20638,2975.606741573034
20639,2229.820224719101
20640,4499.52808988764
20641,848.5955056179776
20642,3730.168539325843
20643,4078.8539325842703
20644,4188.404494382023
20645,3209.4606741573034
20646,3876.483146067416
20647,3788.9325842696626
20648,4590.808988764045
20649,4259.449438202247
20650,3083.741573033708
20651,964.9550561797753
20652,4620.449438202247
20653,4043.123595505618
20654,2066.988764044944
20655,3481.3258426966295
20656,4272.292134831461
20657,3946.123595505618
20658,4090.134831460674
20659,4254.202247191011
20660,3730.685393258427
20661,4187.089887640449
20662,3391.5393258426966
20663,4285.842696629214
20664,4147.842696629214
20665,2036.2696629213483
20666,4119.404494382023
20667,4039.4494382022467
20668,4963.247191011236
20669,4338.685393258427
20670,3686.9775280898884
20671,2223.943820224719
20672,846.5955056179776
20673,3860.651685393258
20674,3282.258426966292
20675,4339.3258426966295
20676,3587.61797752809
20677,4567.449438202247
20678,623.876404494382
20679,4631.044943820225
20680,3485.8988764044943
20681,3811.8539325842703
20682,4112.3258426966295
20683,4434.651685393258
20684,3759.213483146067
20685,4749.730337078652
20686,4793.76404494382
20687,3781.5393258426966
20688,4160.213483146067
20689,3095.0224719101125
20690,3131.9662921348317
20691,4270.202247191011
20692,2521.505617977528
20693,1132.3932584269662
20694,3752.258426966292
20695,3363.3258426966295
20696,3970.292134831461
20697,3160.0224719101125
20698,3309.741573033708
20699,4094.089887640449
20700,3739.573033707865
20701,3918.606741573034
20702,2679.1460674157306
20703,3371.820224719101
20704,3394.38202247191
20705,1251.752808988764
20706,4200.52808988764
20707,4527.123595505618
20708,3939.483146067416
20709,3354.8988764044943
20710,733.2359550561797
20711,3852.4044943820227
20712,4185.134831460674
20713,1070.314606741573
20714,3963.089887640449
20715,2236.7078651685397
20716,4374.168539325843
20717,1807.5505617977528
20718,3531.4044943820227
20719,1294.752808988764
20720,2450.426966292135
20721,4177.932584269663
20722,3991.7640449438204
20723,4008.9662921348317
20724,4398.483146067416
20725,2164.426966292135
20726,4369.685393258427
20727,2659.1460674157306
20728,3683.4494382022467
20729,846.5955056179776
20730,4363.292134831461
20731,3772.9775280898884
20732,3252.741573033708
20733,4607.52808988764
20734,5125.089887640449
20735,4193.123595505618
20736,2169.426966292135
20737,1588.8314606741574
20738,846.5955056179776
20739,1691.191011235955
20740,4617.3258426966295
20741,3023.943820224719
20742,4173.483146067416
20743,3924.685393258427
20744,3885.61797752809
20745,3279.0224719101125
20746,3753.3258426966295
20747,4016.61797752809
20748,3794.606741573034
20749,3412.730337078652
20750,2245.2247191011234
20751,3900.483146067416
20752,4211.842696629214
20753,4062.123595505618
20754,4226.52808988764
20755,4403.685393258427
20756,3173.9775280898884
20757,3339.3370786516853
20758,3804.606741573034
20759,3694.213483146067
20760,352.876404494382
20761,3237.1011235955057
20762,5708.404494382023
20763,4570.089887640449
20764,4099.3258426966295
20765,3576.7640449438204
20766,4077.2022471910113
20767,2888.38202247191
20768,5058.449438202247
20769,962.9550561797753
20770,4087.685393258427
20771,4866.808988764045
20772,4399.85393258427
20773,2508.505617977528
20774,5364.044943820225
20775,3280.179775280899
20776,3625.3370786516853
20777,4004.9775280898884
20778,4735.966292134832
20779,3888.8876404494376
20780,4263.123595505618
20781,4244.775280898876
20782,3727.9775280898884
20783,3477.9775280898884
20784,4770.370786516854
20785,3910.213483146067
20786,3762.123595505618
20787,2231.7078651685397
20788,3935.651685393258
20789,2848.5842696629215
20790,2298.988764044944
20791,4112.932584269663
20792,3347.730337078652
20793,3547.8876404494376
20794,3452.0561797752807
20795,1469.4719101123594
20796,3567.573033707865
20797,4427.842696629214
20798,4834.606741573034
20799,3051.741573033708
20800,4241.292134831461
20801,4367.483146067416
20802,3251.741573033708
20803,3994.9662921348317
20804,4625.3258426966295
20805,3521.5393258426966
20806,3531.044943820225
20807,4931.247191011236
20808,4822.606741573034
20809,3935.606741573034
20810,4173.337078651685
20811,3522.8876404494376
20812,3800.4494382022467
20813,4895.808988764045
20814,2798.730337078652
20815,3823.168539325843
20816,2440.7865168539324
20817,4101.842696629214
20818,2835.2471910112363
20819,4192.404494382023
20820,852.5955056179776
20821,4521.292134831461
20822,4840.52808988764
20823,2939.6629213483147
20824,822.1123595505617
20825,4339.3258426966295
20826,3812.8089887640454
20827,1406.3932584269662
20828,1596.8314606741574
20829,1714.191011235955
20830,4024.573033707865
20831,2701.775280898876
20832,3253.1011235955057
20833,962.9550561797753
20834,4376.932584269663
20835,3565.213483146067
20836,4145.651685393258
20837,4280.292134831461
20838,4275.775280898876
20839,4348.404494382023
20840,3894.4943820224717
20841,3612.4044943820227
20842,2045.2696629213483
20843,2725.2247191011234
20844,4208.123595505618
20845,3836.134831460674
20846,2677.865168539326
20847,2915.213483146067
20848,3827.213483146067
20849,3296.179775280899
20850,3736.61797752809
20851,4121.573033707865
20852,2127.3483146067415
20853,3819.483146067416
20854,4407.247191011236
20855,4079.606741573034
20856,3997.4044943820227
20857,3958.52808988764
20858,968.9550561797753
20859,4094.606741573034
20860,2727.258426966292
20861,4347.887640449438
20862,2984.741573033708
20863,4250.966292134832
20864,4577.966292134832
20865,4589.370786516854
20866,1183.6741573033707
20867,2107.3483146067415
20868,4095.651685393258
20869,1296.0337078651685
20870,4416.887640449438
20871,3686.3370786516853
20872,3824.2471910112363
20873,4466.011235955056
20874,2777.505617977528
20875,3975.8539325842703
20876,1853.2696629213483
20877,4031.123595505618
20878,4640.651685393258
20879,5029.808988764045
20880,3851.573033707865
20881,4792.089887640449
20882,3578.9325842696626
20883,4320.011235955056
20884,2843.5842696629215
20885,3218.258426966292
20886,3259.8089887640454
20887,4256.202247191011
20888,3243.61797752809
20889,5189.3258426966295
20890,4270.842696629214
20891,3529.2471910112363
20892,1365.1123595505617
20893,3516.134831460674
20894,1357.1123595505617
20895,3372.8988764044943
20896,4116.573033707865
20897,1185.6741573033707
20898,3641.8089887640454
20899,4199.52808988764
20900,4868.168539325843
20901,2860.303370786517
20902,3900.8539325842703
20903,3628.5393258426966
20904,509.51685393258424
20905,4620.887640449438
20906,3632.3370786516853
20907,4423.370786516854
20908,3419.9662921348317
20909,4144.370786516854
20910,2524.426966292135
20911,2373.067415730337
20912,4300.966292134832
20913,3520.9662921348317
20914,4350.842696629214
20915,4328.011235955056
20916,4413.134831460674
20917,3504.9775280898884
20918,3973.123595505618
20919,1496.4719101123594
20920,4970.52808988764
20921,3442.179775280899
20922,3617.044943820225
20923,1806.5505617977528
20924,2925.6629213483147
20925,3316.8539325842703
20926,3980.9662921348317
20927,1472.4719101123594
20928,4181.696629213483
20929,2613.865168539326
20930,4438.011235955056
20931,4840.730337078652
20932,4178.415730337079
20933,1443.1123595505617
20934,3897.9325842696626
20935,4669.685393258427
20936,4737.606741573034
20937,3767.123595505618
20938,4905.3258426966295
20939,4726.966292134832
20940,4041.651685393258
20941,3706.696629213483
20942,2938.943820224719
20943,3615.4494382022467
20944,3895.123595505618
20945,4592.606741573034
20946,1811.5505617977528
20947,1973.629213483146
20948,3939.696629213483
20949,2282.7865168539324
20950,5363.044943820225
20951,4579.123595505618
20952,4541.292134831461
20953,3401.3370786516853
20954,4101.449438202247
20955,3506.8876404494376
20956,3187.38202247191
20957,4347.932584269663
20958,3558.4606741573034
20959,4754.52808988764
20960,4604.292134831461
20961,3912.8426966292136
20962,2212.7078651685397
20963,969.9550561797753
20964,2744.943820224719
20965,4401.247191011236
20966,3109.741573033708
20967,4111.056179775281
20968,1250.752808988764
20969,3587.820224719101
20970,4524.370786516854
20971,2845.5842696629215
20972,1697.191011235955
20973,3202.4606741573034
20974,4489.247191011236
20975,1589.191011235955
20976,4275.370786516854
20977,3459.8876404494376
20978,4818.76404494382
20979,4400.370786516854
20980,2939.943820224719
20981,3034.820224719101
20982,2061.2247191011234
20983,4781.606741573034
20984,3446.4606741573034
20985,1584.8314606741574
20986,4419.932584269663
20987,4769.730337078652
20988,3860.8876404494376
20989,3918.8988764044943
20990,3880.651685393258
20991,1693.191011235955
20992,4652.606741573034
20993,5057.404494382023
20994,1181.6741573033707
20995,4761.685393258427
20996,629.876404494382
20997,3529.3258426966295
20998,5118.247191011236
20999,1081.314606741573
21000,4152.089887640449
21001,4190.966292134832
21002,4378.76404494382
21003,3853.4494382022467
21004,3894.61797752809
21005,2841.943820224719
21006,4335.011235955056
21007,3713.8089887640454
21008,3651.044943820225
21009,1184.6741573033707
21010,2173.3483146067415
21011,4896.011235955056
21012,4282.292134831461
21013,4041.2022471910113
21014,3921.573033707865
21015,2772.505617977528
21016,846.5955056179776
21017,5068.606741573034
21018,4373.044943820225
21019,4407.089887640449
21020,1886.629213483146
21021,4554.213483146067
21022,956.9550561797753
21023,4200.213483146067
21024,4706.202247191011
21025,3277.0224719101125
21026,4181.449438202247
21027,5072.404494382023
21028,4544.3258426966295
21029,959.9550561797753
21030,4770.123595505618
21031,2109.067415730337
21032,3831.573033707865
21033,3675.4044943820227
21034,959.9550561797753
21035,2830.5842696629215
21036,3054.303370786517
21037,4088.292134831461
21038,4591.089887640449
21039,3430.179775280899
21040,2636.6629213483147
21041,4938.966292134832
21042,4475.685393258427
21043,4787.089887640449
21044,4461.011235955056
21045,4795.123595505618
21046,4642.011235955056
21047,4085.044943820225
21048,4846.089887640449
21049,4521.842696629214
21050,4725.247191011236
21051,4031.4157303370794
21052,4469.123595505618
21053,4157.842696629214
21054,2940.303370786517
21055,3605.4157303370794
21056,4790.921348314607
21057,509.51685393258424
21058,4528.966292134832
21059,3980.2471910112363
21060,4898.3258426966295
21061,4143.966292134832
21062,4102.123595505618
21063,5174.404494382023
21064,4747.3258426966295
21065,4310.202247191011
21066,4554.247191011236
21067,4444.3258426966295
21068,3529.3258426966295
21069,4249.606741573034
21070,2211.7078651685397
21071,1392.191011235955
21072,4525.606741573034
21073,3793.2471910112363
21074,3732.2471910112363
21075,3271.741573033708
21076,4061.651685393258
21077,4491.685393258427
21078,4328.573033707865
21079,3937.044943820225
21080,2862.0224719101125
21081,4915.483146067416
21082,2384.505617977528
21083,4710.651685393258
21084,3544.2471910112363
21085,3959.9662921348317
21086,3991.483146067416
21087,4577.966292134832
21088,3154.606741573034
21089,4036.292134831461
21090,4007.089887640449
21091,3847.5393258426966
21092,337.7977528089888
21093,4343.685393258427
21094,4753.932584269663
21095,3822.651685393258
21096,4294.651685393258
21097,3899.61797752809
21098,3963.011235955056
21099,3894.4044943820227
21100,4026.2471910112363
21101,1473.4719101123594
21102,2304.426966292135
21103,1134.3932584269662
21104,3716.292134831461
21105,4578.011235955056
21106,4492.685393258427
21107,3148.38202247191
21108,3726.8876404494376
21109,4691.404494382023
21110,4333.696629213483
21111,2618.2247191011234
21112,3980.3707865168544
21113,4126.3258426966295
21114,3913.7640449438204
21115,4634.52808988764
21116,4758.651685393258
21117,3512.8539325842703
21118,3361.168539325843
21119,2217.7078651685397
21120,4271.123595505618
21121,2112.3483146067415
21122,4539.404494382023
21123,2144.629213483146
21124,3717.258426966292
21125,4444.011235955056
21126,3885.8089887640454
21127,3424.4044943820227
21128,2214.7078651685397
21129,2188.1460674157306
21130,5027.089887640449
21131,3306.4606741573034
21132,3242.741573033708
21133,2097.3483146067415
21134,3654.7640449438204
21135,2765.2247191011234
21136,3673.3370786516853
21137,3177.1011235955057
21138,3011.089887640449
21139,4562.808988764045
21140,2042.2696629213483
21141,4241.932584269663
21142,4499.494382022472
21143,4092.7640449438204
21144,4177.134831460674
21145,4225.685393258427
21146,4683.52808988764
21147,5077.921348314607
21148,3612.9662921348317
21149,4229.044943820225
21150,1950.629213483146
21151,2763.089887640449
21152,3429.1011235955057
21153,3591.044943820225
21154,1259.752808988764
21155,3541.168539325843
21156,3573.5393258426966
21157,3840.292134831461
21158,2034.9887640449442
21159,4625.202247191011
21160,4444.651685393258
21161,2143.629213483146
21162,4534.606741573034
21163,3559.820224719101
21164,4006.3258426966295
21165,4132.415730337079
21166,4763.808988764045
21167,5142.168539325843
21168,4173.247191011236
21169,4588.573033707865
21170,1698.191011235955
21171,1579.8314606741574
21172,3871.4157303370794
21173,3060.4606741573034
21174,5411.685393258427
21175,3986.123595505618
21176,4414.056179775281
21177,1766.9101123595506
21178,2609.865168539326
21179,4461.966292134832
21180,3620.61797752809
21181,3441.2471910112363
21182,3483.820224719101
21183,4096.213483146067
21184,3705.606741573034
21185,3887.5393258426966
21186,3264.741573033708
21187,4123.202247191011
21188,4151.842696629214
21189,3409.3258426966295
21190,4080.168539325843
21191,4049.775280898876
21192,3875.213483146067
21193,2694.38202247191
21194,3310.179775280899
21195,3243.6629213483147
21196,4346.370786516854
21197,4049.292134831461
21198,4109.887640449438
21199,2315.5842696629215
21200,4901.685393258427
21201,5179.606741573034
21202,4256.011235955056
21203,5525.842696629214
21204,4622.685393258427
21205,3640.4044943820227
21206,1556.5505617977528
21207,4711.808988764045
21208,4464.404494382023
21209,4736.089887640449
21210,5022.449438202247
21211,4270.404494382023
21212,4892.685393258427
21213,1475.2696629213483
21214,4431.449438202247
21215,3530.5393258426966
21216,4672.685393258427
21217,4555.404494382023
21218,4666.966292134832
21219,4128.134831460674
21220,4594.921348314607
21221,4181.134831460674
21222,3739.3370786516853
21223,3700.179775280899
21224,3265.606741573034
21225,3807.483146067416
21226,3962.9325842696626
21227,1425.1123595505617
21228,4096.842696629214
21229,1816.5505617977528
21230,2591.505617977528
21231,957.9550561797753
21232,2294.7078651685397
21233,4189.685393258427
21234,4445.3258426966295
21235,5146.449438202247
21236,3766.61797752809
21237,5063.449438202247
21238,3801.213483146067
21239,3771.9775280898884
21240,3418.258426966292
21241,3145.303370786517
21242,4598.089887640449
21243,3651.696629213483
21244,3960.8988764044943
21245,3194.2471910112363
21246,4178.292134831461
21247,3712.9662921348317
21248,3655.61797752809
21249,2062.988764044944
21250,3697.8988764044943
21251,1584.8314606741574
21252,1249.752808988764
21253,3370.5393258426966
21254,733.2359550561797
21255,2838.303370786517
21256,3687.696629213483
21257,2941.943820224719
21258,4518.168539325843
21259,2413.1460674157306
21260,1716.191011235955
21261,3699.651685393258
21262,4972.449438202247
21263,3083.2471910112363
21264,3674.8988764044943
21265,3652.7640449438204
21266,4891.52808988764
21267,3829.52808988764
21268,4433.76404494382
21269,1073.314606741573
